ten_san_pham,thuong_hieu,cpu,ram_gb,o_cung_gb,vga,gia_ban,cpu_NAN,ram_gb_NAN,o_cung_gb_NAN,vga_NAN
MSI Thin 15 i7-13620H/16GB/512GB/RTX3050/BH:9/9/26,Msi,Core i7,16.0,512.0,NVIDIA Card Rời,14000000,0,0,0,0
ASUS PRO P1440FA : i5-10210U | 8GB RAM | 256GB SSD NVMe | 14.0 HD | Intel UHD Graphics 620 | DOS | Bản lề 180 độ | Finger,ASUS,Core i5,8.0,256.0,INTEL UHD GRAPHICS,7500000,1,0,0,0
HP Probook 440 G6 : i5-8365U | 8GB RAM | 256GB SSD  | Intel UHD 620 | 14 inch FHD | Window 10 | Silver,HP,Core i5,8.0,256.0,Onboard,8199000,1,0,0,1
Lenovo V14 G3 IAP 82TS0060VN : i3-1215U | 8GB RAM | 256GB SSD | Intel UHD Graphics | 14 inch FHD | DOS | Black,LENOVO,INTEL CORE I3-1215U,8.0,256.0,INTEL UHD GRAPHICS,8700000,0,0,0,0
ASUS Vivobook X1404ZA-NK386W : i3-1215U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | Finger | Windows 11 | Xanh,ASUS,Core i5,8.0,512.0,INTEL UHD GRAPHICS,9000000,1,0,0,0
Acer Aspire 5 A514-56P-35X7 : i3-1315U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch WUXGA | Windows 11 | Xám,ACER,Core i5,8.0,512.0,INTEL UHD GRAPHICS,9000000,1,0,0,0
ASUS Expertbook B1502CBA-NJ1261W : i3-1215U | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6 inch FHD | Finger | Windows 11 | Blue,ASUS,Core i5,8.0,256.0,INTEL UHD GRAPHICS,9600000,1,0,0,0
Dell Latitude 5430 : i5-1245U | 16GB RAM | 256GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Touch | IR Camera | Windows 11 Pro | Grey,DELL,Core i5,16.0,256.0,INTEL IRIS XE,9700000,1,0,0,0
HP 15-fd0306TU A2NL7PA : i3-1315U |  8GB RAM |  256GB SSD | Intel Graphics | 15.6 inch FHD | Win 11 Home | Silver,HP,INTEL CORE I3,8.0,256.0,INTEL UHD GRAPHICS,9800000,0,0,0,0
HP 15-fd0305TU A2NL6PA: i3-1315U | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6 FHD | Win 11 Home | Warm Gold,HP,INTEL CORE I3-1315U,8.0,256.0,INTEL UHD GRAPHICS,9900000,0,0,0,0
ASUS ExpertBook P1 P1403CVA-S60618W : i3-1315U | 8GB RAM | 256GB SSD | Intel UHD Graphics | Windows 11 Home | Grey,ASUS,INTEL CORE I3-1315U,8.0,256.0,INTEL UHD GRAPHICS,10000000,0,0,0,0
ASUS Expertbook B1402CVA-NK0104W : i3-1315U | 8GB RAM | 256GB SSD | Intel UHD Graphics | 14 inch FHD | Windows 11 | Black,ASUS,Core i5,8.0,256.0,INTEL UHD GRAPHICS,10000000,1,0,0,0
HP 14s-dq5121TU 8W355PA : i3-1215U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | Windows 11 | Bạc,HP,Core i5,8.0,512.0,INTEL UHD GRAPHICS,10200000,1,0,0,0
HP 15-fd0304TU A2NL5PA : i3-1315U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD | Win 11 Home | Silver,HP,INTEL CORE I3-1315U,8.0,512.0,INTEL UHD GRAPHICS,10500000,0,0,0,0
HP 15 - FD0133WM : i3-1315U | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6 inch FHD | Windows 11 | Natural Silver,HP,Core i5,8.0,256.0,INTEL UHD GRAPHICS,10500000,1,0,0,0
Asus Vivobook 15 X1504ZA-NJ582W : i3-1315U | 8GB RAM | 512GB SSD | 15.6 FHD | Win11 | Bạc,ASUS,Core i5,8.0,512.0,INTEL UHD GRAPHICS,10600000,1,0,0,0
Asus ExpertBook P1503CVA-i308-50W : i3-1315U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD | Win 11 Home | Grey,ASUS,INTEL CORE I3-1315U,8.0,512.0,INTEL UHD GRAPHICS,10700000,0,0,0,0
ASUS ExpertBook P1503CVA-i308256-50W : i3-1315U | 8GB RAM | 256GB SSD | UHD Graphics | 15.6 inches FHD | Windows 11 | Xám,ASUS,Core i5,8.0,256.0,INTEL UHD GRAPHICS,10800000,1,0,0,0
Dell 15 DC15250 : Core 3 100U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD | FreeDos | Black,DELL,INTEL CORE I5-1334U,8.0,512.0,INTEL UHD GRAPHICS,11000000,0,0,0,0
HP 240 G10 9H2D8PT : i3-1315U | 8GB RAM | 256GB SSD | 14.0 inch FHD | Intel UHD Graphics | Windows 11 | Silver,HP,Core i5,8.0,256.0,INTEL UHD GRAPHICS,11200000,1,0,0,0
HP 245 G10 A20TDPT : R5-7530U | 8GB RAM | 512GB SSD |  AMD Radeon Graphics | 14 inch FHD | Windows 11 | Silver,HP,AMD RYZEN 5 - 7530U,8.0,512.0,AMD RADEON GRAPHICS,11200000,0,0,0,0
Dell Precision 7540: i7-9750H | 16GB RAM | 512GB SSD | Quadro T1000 4GB | 15.6 inch FHD | Touch | Windows 11 | Black,DELL,Core i5,16.0,512.0,Onboard,11600000,1,0,0,1
HP Pavilion 15-eg3098TU 8C5L9PA : i3-1315U | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6 inch FHD | Windows 11 | Gold,HP,Core i5,8.0,256.0,UHD GRAPHICS,11600000,1,0,0,0
Acer Aspire Go AG15-72P-35X9 : i3-1305U | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6 inch FHD | Windows 11 | Pure Silver,ACER,Core i5,8.0,256.0,INTEL UHD GRAPHICS,11600000,1,0,0,0
Dell Pro 15 Essential PV15250 PV15250-100U-08512U : Core 3 100U | 8GB RAM | 512GB SSD | Intel Graphics | 15.6 inch FHD | Ubuntu | Platinium Silver,DELL,CORE 3 100U,8.0,512.0,INTEL GRAPHICS,11699000,0,0,0,0
HP 240 G10 9H2E0PT : i3-1315U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14.0 inch FHD | Windows 11 | Silver,HP,Core i5,8.0,512.0,INTEL UHD GRAPHICS,11700000,1,0,0,0
HP 240R G9 AX3C6AT : i3-1315U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14.0 inch FHD | Win 11 Home | Black,HP,INTEL CORE I3-1315U,8.0,512.0,INTEL UHD GRAPHICS,11800000,0,0,0,0
MSI Modern 15 B13M-438VN : i5 1355U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD IPS | Led Keyboard | Windows 11 | Classic Black,MSI,CORE I5-1335U,8.0,512.0,INTEL IRIS XE GRAPHICS,11900000,0,0,0,0
ASUS Vivobook X1404VA-i512256 : i5-1334U | 12GB RAM | 256GB SSD | Intel UHD Graphics | 14 inch FHD | Finger | Windows 11,ASUS,Core i5,12.0,256.0,INTEL UHD GRAPHICS,11950000,1,0,0,0
HP 15-FC0086AU A6VV9PA : R5-7430U | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6 FHD | Win 11 Home | Silver,HP,Core i5,16.0,512.0,AMD RADEON™ GRAPHICS,12000000,1,0,0,0
Dell Inspiron 3530 71053725 : i3-1305U | 8GB RAM | 512GB SSD | 15.6 inch FHD | Intel UHD Graphics | Win 11 Home | Office Home 2024 | Black,DELL,INTEL CORE I3-1305U,8.0,512.0,INTEL UHD GRAPHICS,12200000,0,0,0,0
Dell inspiron 3530 P16WD5: i3-1305U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD 120Hz | Windows 11 Home + Office 2021 | Silver,DELL,INTEL CORE I3-1305U,8.0,512.0,INTEL UHD GRAPHICS,12300000,0,0,0,0
MSI Modern 14 F13MG-250VNCP : i5-1334U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Windows 11 | Black,MSI,Core i5,8.0,512.0,IRIS XE GRAPHICS,12300000,1,0,0,0
HP 15-FD0095WM : i5-1235U | 8GB RAM | 256GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Windows 11 | Silver,HP,Core i5,8.0,256.0,INTEL® IRIS® Xᶱ GRAPHICS,12400000,1,0,0,0
Dell Inspiron 3530 N3530 - N5I3005W1 : i3-1305U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD 120Hz | Windows 11 + Office | Black,DELL,Core i5,8.0,512.0,IRIS XE GRAPHICS,12400000,1,0,0,0
Dell Latitude 7430 : i7-1265U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Windows 11 | Black,DELL,Core i5,16.0,512.0,IRIS XE GRAPHICS,12400000,1,0,0,0
Dell 15 DC15255 : R7-7730U | RAM 16G | SSD 512G | AMD Radeon Graphics | 15.6 inch FHD | Touch  | Windows 11 | Carbon Black | OPEN BOX,DELL,Core i5,16.0,512.0,AMD RADEON GRAPHICS,12200000,1,1,0,0
LCD Dell G3223D : 31.5 inch QHD (2560 x 1440) | Fast IPS | 16 : 9 | 400 cd/m | 165 Hz | Black,DELL,Core i5,16.0,512.0,Onboard,12499000,1,1,1,1
MSI Modern 14 F13MG-027VN : i5-1335U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14.0 FHD | Windows 11 Home | Silver,MSI,INTEL CORE I5-1335U,16.0,512.0,INTEL IRIS XE GRAPHICS,12500000,0,0,0,0
Lenovo V15 G4 IRU 83A100URVN : i5-13420H | 8GB RAM | 512GB SSD | 15.6 inch FHD | UHD Graphics | Windows 11 | Xám,LENOVO,Core i5,8.0,512.0,UHD GRAPHICS,12700000,1,0,0,0
Dell Latitude 7430 : i7-1265U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD Touch | Windows 11 | Black,DELL,Core i5,16.0,512.0,IRIS XE GRAPHICS,12950000,1,0,0,0
MSI Modern 14 F13MG 240VNCP : i5-1335U | 8GB RAM | 512GB SSD | Intel® Iris Xe Graphics | 14 inch FHD | RGB Keyboard | Windows 11 | Xám,MSI,Core i5,8.0,512.0,INTEL® IRIS XE GRAPHICS,13000000,1,0,0,0
Lenovo V14 G4 IRU 83A000BFVN : i5-13420H | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 Inch FHD | No OS | Grey,LENOVO,INTEL CORE I5 13420H,8.0,512.0,INTEL UHD GRAPHICS,13000000,0,0,0,0
ASUS ExpertBook P1503CVA-i508-50W : i5-13420H | 8GB RAM | 512GB SSD | UHD Graphics | 15.6 inches FHD | Windows 11 | Xám,ASUS,Core i5,8.0,512.0,INTEL UHD GRAPHICS,13100000,1,0,0,0
ASUS ExpertBook B1-B1502CVA-NJ0175W : i5-1335U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD | Windows 11 | Black,ASUS,INTEL CORE I5-1335U,16.0,512.0,INTEL UHD GRAPHICS,13200000,0,0,0,0
Lenovo V14 G4 IRU 83A000FPVN : i5-13420H | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | No OS | Grey,LENOVO,Core i5,8.0,512.0,INTEL® UHD GRAPHICS,13200000,1,0,0,0
ASUS ExpertBook P1403CVA-i508-50W :  i5-13420H | 8GB RAM | 512GB SSD | FingerPrint | 14 inch FHD | Windows 11 | Grey,ASUS,Core i5,8.0,512.0,INTEL UHD GRAPHICS,13200000,1,0,0,0
Dell inspiron 15 3520 - 25P2311 : i5-1235U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Win 11 Home | Office Home and Student 2021 | Silver,DELL,INTEL CORE I5-1235U,8.0,512.0,INTEL IRIS XE GRAPHICS,13250000,0,0,0,0
Màn hình Dell UltraSharp U2720Q : 27 inch 4K (3840 x 2160) | IPS | 16:9 | 60Hz | 99% sRGB | Black,DELL,MÀN HÌNH DELL ULTRASHARP U2720Q : 27 INCH 4K (3840 X 2160),16.0,512.0,Onboard,13299000,0,1,1,1
Dell Vostro 3430 71026453 : i3-1305U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | Windows 11 + Office | Grey,DELL,Core i5,8.0,512.0,INTEL UHD GRAPHICS,13300000,1,0,0,0
LENOVO V14 G4 IRU 83A000BGVN : i5-13420H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | FreeDos | Grey,LENOVO,Core i5,16.0,512.0,INTEL UHD GRAPHICS,13300000,1,0,0,0
Dell Inspiron 3520 71053702 : i5-1235U | 8GB RAM | 512GB SSD | 15.6 inch FHD | Intel UHD Graphics | Win 11 Home | Office Office Home 2024 | Black,DELL,INTEL CORE I5-1235U,8.0,512.0,INTEL UHD GRAPHICS,13400000,0,0,0,0
Dell Inspiron 15 3520 N5I5352W1 : I5-1235U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Win 11 Home | Office 365 | Silver,DELL,INTEL CORE I5-1235U,8.0,512.0,INTEL IRIS XE GRAPHICS,13400000,0,0,0,0
HP 240 G9 AG2J6AT : i5-1235U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14.0 inch FHD | Win 11 Home | Silver,HP,INTEL CORE I5-1235U,8.0,512.0,INTEL UHD GRAPHICS,13400000,0,0,0,0
ASUS Expertbook P1403CVA S60608 : i5-13420H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | No OS | Misty Grey,ASUS,Core i5,16.0,512.0,INTEL UHD GRAPHICS,13400000,1,0,0,0
ASUS ExpertBook P1503CVA-S70516 : i5-13420H | 16GB RAM | 512GB SSD | UHD Graphics | 15.6 inches FHD | Windows 11 | Xám,ASUS,Core i5,16.0,512.0,INTEL UHD GRAPHICS,13500000,1,0,0,0
Dell Inspiron 15 3520 71058652 : i5-1235U | 8GB RAM | 512GB SSD | 15.6 inch FHD | Intel UHD Graphics | Windows 11 Home | Office Home 2024 | Black,DELL,INTEL CORE I5-1235U,8.0,512.0,INTEL UHD GRAPHICS,13500000,0,0,0,0
HP 240 G9 6L1Y2PA : i5-1235U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14.0 inch FHD | Windows 11 SL | Silver,HP,Core i5,8.0,512.0,INTEL IRIS XE GRAPHICS,13500000,1,0,0,0
Dell Inspiron 5440-5463BLK-PUS: i5-1334U | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD+ | Windows 11 | Black,DELL,Core i5,8.0,512.0,INTEL IRIS XE GRAPHICS,13600000,1,0,0,0
Lenovo V15 G4 IRU 83A100FYVN : i5-13420H | 8GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD |  Windows 11 | Grey,LENOVO,Core i5,8.0,512.0,INTEL IRIS XE,13600000,1,0,0,0
Dell 14 DC14250-C3U085W11SLU : Core 3 100U | 8GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 Home SL | Office Home 2024 | Platinum Silver,DELL,CORE 3 100U,8.0,512.0,INTEL GRAPHICS,13699000,0,0,0,0
Dell Inspiron 3520 71049019 : i5-1235U | 8GB RAM | 512GB SSD | 15.6 inch FHD | Intel UHD Graphics | Win 11 Home | Office Home and Student 2021 | Black,DELL,INTEL CORE I5-1235U,8.0,512.0,INTEL UHD GRAPHICS,13700000,0,0,0,0
Dell Inspiron 3520 N5I5201W1 : i5-1235U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD |  Windows 11 Home | Office HS 2021 | Black,DELL,INTEL CORE I5-1235U,16.0,512.0,INTEL UHD GRAPHICS,13700000,0,0,0,0
ASUS ExpertBook P1403CVA-i516-50W : i5-13420H | 16GB RAM | 512GB SSD | FingerPrint | 14 inch FHD | Windows 11 | Grey,ASUS,Core i5,16.0,512.0,INTEL UHD GRAPHICS,13700000,1,0,0,0
HP Pavilion X360 14-ek1046TU 80R24PA: i3-1315U | 8GB RAM | 256GB SSD | Intel UHD Graphics | 14 inch FHD | Touch + Pen | Windows 11 | Silver,HP,Core i5,8.0,256.0,INTEL UHD GRAPHICS,13800000,1,0,0,0
HP Envy x360 2in1 14-es1013dx : Core 5-120U | 8GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD Touch | Windows 11,HP,CORE 5-120U,8.0,512.0,INTEL GRAPHICS,14000000,0,0,0,0
ASUS Vivobook 15 X1504VA-BQ2076W : i5-1334U | 16GB RAM | 512GB SSD | 15.6 inch FHD | Windows 11 | Bạc,ASUS,Core i5,16.0,512.0,INTEL IRIS XE GRAPHICS,14000000,1,0,0,0
HP 250 G9 AG4X7AT : i5-1235U | 8GB RAM | 512GB SSD | Intel Xe Graphics | 15.6 inch FHD | Win 11 Home | Silver,HP,INTEL CORE I5-1235U,8.0,512.0,INTEL IRIS XE GRAPHICS,14200000,0,0,0,0
Lenovo V14 G4 83A000FNVN : i5-13420H | 16GB RAM | 512GB SSD | 14 inch FHD | Intel UHD | NoOS | Grey,LENOVO,INTEL CORE I5-13420H,16.0,512.0,INTEL UHD GRAPHICS,14200000,0,0,0,0
Dell inspiron 3520 - N5I5057W1 :  i5-1235U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Windows 11 Home | Office Home 2024 | Silver,DELL,INTEL CORE I5-1235U,16.0,512.0,INTEL IRIS XE GRAPHICS,14200000,0,0,0,0
Dell Inspiron 3520 8D10NK : i5-1235U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 Inch FHD |  Windows 11 Home | Office Home & Student 2021 | Silver,DELL,INTEL CORE I5-1235U,16.0,512.0,INTEL IRIS XE GRAPHICS,14200000,0,0,0,0
Dell 15 DC15250-5315BLK : i5-1334U | 8GB RAM | 512GB SSD | Intel Graphics | 15 inch FHD | Touch | Windows 11 | Black,DELL,Core i5,8.0,512.0,INTEL GRAPHICS,14300000,1,0,0,0
Dell Pro 14 Essential PV14250 71084488 : Core 3 100U | 8GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 | Platinium Silver,DELL,CORE 3 100U,8.0,512.0,INTEL GRAPHICS,14299000,0,0,0,0
Dell Inspiron 15 3520 N5I5052W1 : i5-1235U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Win 11 Home | Silver,DELL,INTEL CORE I5-1235U,16.0,512.0,INTEL UHD GRAPHICS,14300000,0,0,0,0
Dell DC15250 : i5-1334U | 16GB RAM (Upgrade) | 512GB SSD |  Intel UHD Graphics | 15.6 inch FHD |  NO OS | Black,DELL,Core i5,16.0,512.0,INTEL UHD GRAPHICS,14300000,1,0,0,0
Dell Inspiron 15 3520 71045026 : i5-1235U | 16GB RAM | 512GB SSD | 15.6 inch FHD | Intel Iris Xe Graphics | Win 11 Home | Office Home and Student 2021 | Black,DELL,INTEL CORE I5-1235U,16.0,512.0,INTEL IRIS XE GRAPHICS,14400000,0,0,0,0
Dell inspiron 15 3520 - 25P2312 : i5-1235U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Win 11 Home | Office Home and Student 2021 | Silver,DELL,INTEL CORE I5-1235U,16.0,512.0,INTEL IRIS XE GRAPHICS,14400000,0,0,0,0
HP 15-fc0656AU C81NHPA : R5-7430U | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6 inch FHD | Windows 11 | Bạc,HP,Core i5,16.0,512.0,AMD RADEON GRAPHICS,14500000,1,0,0,0
Lenovo Ideapad Slim 3 Xiaoxin 14C IRH10 : i5-13420H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | Grey,LENOVO,Core i5,16.0,512.0,INTEL UHD GRAPHICS,14500000,1,0,0,0
Acer Aspire Lite 14 AL14-71P-55P9 : i5-13500H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14.0 inch FHD+ | Windows 11 Home | BẠC,ACER,Core i5,16.0,512.0,INTEL UHD GRAPHICS,14500000,1,0,0,0
ASUS ExpertBook P1403CVA-i516-63WS : i5-13420H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | Win 11 Home | Office Home 2024 | Grey,ASUS,INTEL CORE I5-13420H,16.0,512.0,INTEL UHD GRAPHICS,14600000,0,0,0,0
Dell Inspiron 3530 N3530-i5U085W11SLU : i5-1334U | 8GB RAM | 512GB SSD | 15.6 inch FHD + Office | UHD Graphics | Windows 11 | Bạc,DELL,Core i5,8.0,512.0,UHD GRAPHICS,14600000,1,0,0,0
Dell 15 DC15250 DC5I5897W1 : i5-1334U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD 120Hz | Windows 11 + Office Home 2024 | Bạc,DELL,Core i5,16.0,512.0,INTEL UHD GRAPHICS,15499000,1,0,0,0
Dell Vostro 3430 71040387 : i5-1335U | 8GB RAM | 512GB SSD | 14 inch FHD | Intel Iris Xe Graphics | NoOS | Black,DELL,INTEL CORE I5-1335U,8.0,512.0,INTEL IRIS XE GRAPHICS,14700000,0,0,0,0
Dell Inspiron 15 3520 N3520-i5U165W11BLU-FP : i5-1235U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD | Win11 Home | Office Home&Student | Black,DELL,INTEL CORE I5-1235U,16.0,512.0,INTEL IRIS XE GRAPHICS,14700000,0,0,0,0
Lenovo Ideapad Slim 5 Xiaoxin 14 AHP9 : R7-8745H | 16GB RAM | 512GB SSD | AMD Radeon 780M Graphics | 14.0 inch FHD | Grey,LENOVO,RYZEN 7-8745H,16.0,512.0,AMD RADEON 780M,14850000,0,0,0,0
"MSI Thin A15 B7UCX-020VN : R5-7535HS | 8GB RAM | 512GB SSD | 15,6 FHD IPS | RTX 2050 4GB | Windows 11 | Xám",MSI,Core i5,8.0,512.0,RTX 2050 4GB,14900000,1,0,0,0
ASUS ExpertBook B1 B1402CVA-NK0157W : i7-1355U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD | Windows 11 Home | Black,ASUS,INTEL CORE I7-1355U,8.0,512.0,INTEL UHD GRAPHICS,14900000,0,0,0,0
Lenovo IdeaPad Slim 3 14IRH10 83K00008VN : i5-13420H | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch WUXGA | Windows 11 | Luna Grey,LENOVO,Core i5,16.0,512.0,INTEL UHD GRAPHICS,14900000,1,0,0,0
Lenovo Lecoo 14 N155C : i5-13420H | 16GB RAM | 1TB SSD | Intel UHD Graphics | 14 inch 2.2K | Windows 11 | Cloud Grey,LENOVO,Core i5,16.0,1024.0,INTEL UHD GRAPHICS,14900000,1,0,0,0
Dell Inspiron 5440 NDY5V : i3-1305U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch FHD+ | Windows 11 + Office | Ice Blue,DELL,Core i5,8.0,512.0,INTEL UHD GRAPHICS,14900000,1,0,0,0
Dell Latitude 5440: i5-1335U | 16GB RAM | 256GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Windows 11 | Silver,DELL,Core i5,16.0,256.0,INTEL IRIS XE GRAPHICS,14950000,1,0,0,0
Dell Latitude 5340 : i5-1345U | 16GB RAM | 512GB SSD | Intel Irise Xe Graphics | 13.3 inch FHD | Grey,DELL,Core i5,16.0,512.0,INTEL IRIS XE GRAPHICS,15200000,1,0,0,0
MSI Modern 14 C13M-607VN : i7 1355U | 16GB RAM | 512GB SSD | Iris Xe Graphics | 14 inch FHD IPS | Led Keyboard | Windows 11 | Classic Black,MSI,CORE I7-1355U,16.0,512.0,INTEL IRIS XE GRAPHICS,15300000,0,0,0,0
Dell inspiron 15 3530 - P16WD1 : i5-1334U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 Inch FHD | Windows 11 Home | Office Home & Student 2021 | Silver,DELL,INTEL CORE I5-1334U,8.0,512.0,INTEL UHD GRAPHICS,15300000,0,0,0,0
HP 14s-ep0112TU 8C5L1PA : i5-1335U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 FHD | Windows 11 Home | Silver,HP,INTEL CORE I5-1335U,16.0,512.0,INTEL INTEL IRIS XE,15300000,0,0,0,0
ASUS Vivobook 15 X1504VA-BQ185WS : Core 5-120U | 16GB RAM | 512GB SSD | Intel Graphics | 15.6 inch FHD | Windows 11 + OfficeH24+365 | Silver,ASUS,ASUS VIVOBOOK 15 X1504VA-BQ185WS : CORE 5-120U,16.0,512.0,INTEL GRAPHICS,15300000,0,0,0,0
Dell Latitude 5440 : i5-1350P | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch FHD | Windows 11 Pro | Grey,DELL,Core i5,16.0,512.0,INTEL IRIS XE GRAPHICS,15350000,1,0,0,0
HP 240 G10 9H2E4PT : Intel Core i5-1335U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14.0 inch FHD | Windows 11 | Sliver,HP,HP 240 G10 9H2E4PT : INTEL CORE I5-1335U,16.0,512.0,INTEL UHD GRAPHICS,15400000,0,0,0,0
ASUS Vivobook 14 A1405VA-KM257W : i5-13500H | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch OLED 2.8K | Finger | Windows 11 | Black,ASUS,Core i5,16.0,512.0,INTEL IRIS XE,15400000,1,0,0,0
Dell Latitude 3540 ADL XCTO 42LT354001 : i5-1235U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD | Win 11 Home | Black,DELL,INTEL CORE I5-1235U,8.0,512.0,INTEL UHD GRAPHICS,15400000,0,0,0,0
Dell Inspiron 3530 N5I5340W1 : i5-1334U | 16GB RAM |512GB SSD | Intel Iris Xe Graphics | 15.6 inch FHD 120Hz | Windows 11 + Office | Platinium Silver,DELL,Core i5,16.0,512.0,INTEL IRIS XE,15400000,1,0,0,0
HP Pavilion 15-eg3094TU 8C5L5PA : i5-1335U | 8GB RAM | 512GB SSD | 15.6 inch FHD | Windows 11 | Warm Gold,HP,Core i5,8.0,512.0,INTEL IRIS XE GRAPHICS,15500000,1,0,0,0
MSI Thin 15 B12UCX-1419VN : i5-12450H | 8GB RAM | 512GB SSD | 4G_RTX2050 | 15.6 FHD 144Hz | Windows 11 | Xám,MSI,Core i5,8.0,512.0,4G_RTX2050,15500000,1,0,0,0
Dell Pro 14 Essential PV14250 PV14250-120U-08512U : Core 5 120U | 8GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Ubuntu | Platinium Silver,DELL,CORE 5 120U,8.0,512.0,INTEL GRAPHICS,15499000,0,0,0,0
ACER Aspire 5 A515-58P-702Q : i7-13620H | 16GB RAM | 512GB SSD | Intel Graphics | Windows 11,ACER,Core i5,16.0,512.0,INTEL GRAPHICS,16500000,1,0,0,0
Dell Inspiron 3530 71043887 : i5-1334U | 8GB RAM | 512GB SSD | Intel UHD Graphics | 15.6 inch FHD | Win 11 Home | Office Home and Student 2021 | Black,DELL,INTEL CORE I5-1334U,8.0,512.0,INTEL UHD GRAPHICS,15600000,0,0,0,0
Dell Inspiron 15 3530 71070372 : i5-1334U | 16GB RAM | 512GB SSD | 15.6 inch FHD | Intel Iris Xe Graphics | Windowns 11 Home | Office Home 2024 | Office 365 Basic | Silver,DELL,INTEL CORE I5-1334U,16.0,512.0,INTEL IRIS XE GRAPHICS,15600000,0,0,0,0
Acer Aspire 5 Gaming A515-58GM-53PZ : i5-13420H | 8GB RAM | 512GB SSD | RTX 2050 4GB | 15.6 FHD| Win 11 | Gray,ACER,Core i5,8.0,512.0,RTX 2050 4GB,15600000,1,0,0,0
HP 250 G10 A06F8PT : i5-1334U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics |15.6 inch FHD | Windows 11 | Silver,HP,Core i5,16.0,512.0,INTEL IRIS XE GRAPHICS,15700000,1,0,0,0
